nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
KU710265,0.0006710097212888719,8.586191783947085e-05,14.344515611009285,1.6811585356958843e-08,14684337.679053446,878147.9368321953,0.08343028312580962,0.08343169436396912,1.7542413662824585e-05,3.218895918912104e-05,8.586191783947085e-05,0.00020009158955543602,14.3445155941977,0.006960847624442756,0.000167902630366315,8.39513151831575e-05,124.33543133407542,0.021040842060922445,0.19526435546736332,0
KU851860,0.0006754346465422606,8.564982985783588e-05,14.754381366811275,2.4772419786927993e-10,14849697.230289241,894443.7371604827,0.08505504587401942,0.08505645925331401,1.830533394182917e-05,3.316965784313705e-05,8.564982985783588e-05,0.00019937782216917067,14.754381366563551,0.007234601260710666,0.00016620816432603362,8.310408216301681e-05,125.92638874751252,0.020802463062261824,0.19221283882721218,0
KU851861,0.000677999235924659,8.577919871642295e-05,14.782989973250736,1.4997855216798447e-08,14793526.99611974,890643.5424371889,0.08521996866519062,0.08522138478504525,1.8637410914523458e-05,3.3506088184538685e-05,8.577919871642295e-05,0.00020159679266834165,14.78298995825288,0.007262684424680741,0.00016809070448380297,8.404535224190149e-05,125.69331077337745,0.02084793199824787,0.19609625200964945,0
KU851862,0.0006784498614492261,8.587407677314161e-05,14.791168950222557,6.734423092506224e-09,14783701.154533476,890242.6974615308,0.08526711784263014,0.08526853474597351,1.8391622648604192e-05,3.341296868292233e-05,8.587407677314161e-05,0.00020075072570692912,14.791168943488135,0.0072707230177252915,0.00016733775702400678,8.366887851200339e-05,125.67932088672313,0.02084892041629981,0.19480651807981553,0
KU851863,0.0006720483282621311,8.4303348212292e-05,14.704892739528171,1.911340893118331e-08,14924521.91040615,898443.1516502722,0.08476976096652733,0.08477116960517689,1.8222505475645267e-05,3.274773754220696e-05,8.4303348212292e-05,0.00019517620746007131,14.704892720414762,0.007186151196229666,0.00016242846991786436,8.121423495893218e-05,126.1364062696739,0.02080028208225995,0.1928350101284936,0
KU851864,0.0006791986950414896,8.576891400723572e-05,14.801395852323388,4.303612659347221e-09,14767401.753307706,889494.2760399161,0.08532607662528761,0.08532749450836266,1.8670221792862954e-05,3.333535083671015e-05,8.576891400723572e-05,0.00020142305832079893,14.801395848019775,0.00728078131907466,0.00016808770748408876,8.404385374204438e-05,125.62756266791027,0.02086454005052832,0.19454831335056402,0
KX034094,0.0006743214891378133,8.462743698509293e-05,14.756775808834503,2.9536937853516533e-09,14881625.695824612,896411.3215825574,0.08504764220587868,0.0850490547579637,1.7833521456638283e-05,3.28181077733008e-05,8.462743698509293e-05,0.0002018607186457103,14.756775805880809,0.00723334171522311,0.00016904261087240949,8.452130543620474e-05,126.12328626011978,0.020801072323388622,0.1973611222688826,0
KX034095,0.0006743862940029112,8.319941052403465e-05,14.762417544814621,8.602248823296423e-09,14883655.588187272,898226.6642159765,0.08507027597756202,0.08507168857710512,1.762651660540203e-05,3.259273664021616e-05,8.319941052403465e-05,0.00019813233533300746,14.762417536212372,0.007237192197359957,0.0001655395986927913,8.276979934639565e-05,126.14472852438307,0.020848182635547358,0.19176924236374585,0
KX034096,0.0006753052306502556,8.45816201543893e-05,14.755345884321839,1.9708466784623348e-08,14845632.579626072,894989.0875798349,0.08508040363919309,0.08508181809798636,1.8059674087572685e-05,3.35273597577754e-05,8.45816201543893e-05,0.00019782212967850774,14.755345864613373,0.007238915770858838,0.00016429476992073234,8.214738496036617e-05,125.98807143440699,0.02082936558461779,0.19311418879058573,0
KX034097,0.0006750083076316627,8.305836158139639e-05,14.774158766711253,2.526775082781066e-09,14869940.443474494,897861.405121862,0.0851379362594623,0.08513934998251041,1.7475073275023677e-05,3.245059539979861e-05,8.305836158139639e-05,0.00019936013586310092,14.774158764184477,0.007248708915444395,0.0001669095404633023,8.345477023165116e-05,126.1287235977549,0.02085850228667517,0.1914531701065382,0
KX034098,0.00067442081213232,8.581333997816145e-05,14.751724223794435,1.3649673595299869e-08,14876962.799547791,895526.5634301265,0.08502559575814332,0.08502700817864822,1.805928943139233e-05,3.2973589090812044e-05,8.581333997816145e-05,0.00020039468530620936,14.751724210144761,0.007229592119811911,0.0001674210962153973,8.371054810769866e-05,126.07202243554352,0.020768127535211702,0.1965375432762779,0
KX034099,0.0006765566321983901,8.555942672876501e-05,14.78047959738333,6.44233045029799e-09,14831968.513944225,892840.6773532892,0.08518567353746496,0.08518708842910529,1.8388553171052697e-05,3.341778762135707e-05,8.555942672876501e-05,0.000198357422456128,14.780479590940999,0.007256840035028205,0.00016493963483477092,8.246981741738546e-05,125.91063258173122,0.020813260525892392,0.1897351916789176,0
KX034100,0.00067467083215223,8.3335624757896e-05,14.763948743853618,1.0809383120323142e-08,14877378.500733156,897695.3319136823,0.08507910056365284,0.08508051330972896,1.7803603990881353e-05,3.25780430777422e-05,8.3335624757896e-05,0.0001990170725626457,14.763948733044234,0.007238693745046967,0.0001664390294849035,8.321951474245175e-05,126.10460762361213,0.020851250312122902,0.19269397217678128,0
KU308549,0.00067396545373202,8.365182671913307e-05,14.75148689567902,4.532123124574694e-09,14893443.886602847,896704.2790063806,0.08500587850596955,0.08500728998931123,1.8521462496098884e-05,3.310551619560466e-05,8.365182671913307e-05,0.00019743050637103252,14.751486891146897,0.007226239351326854,0.00016432499017542785,8.216249508771393e-05,126.12794622522199,0.02083315780230771,0.19376521038554914,0
KT806044,0.0006769389405727768,8.571685320469364e-05,14.76357396846792,2.5508767843683937e-09,14816698.226155138,891765.6152627721,0.08510804459734118,0.08510945885732778,1.8531321566464316e-05,3.3232362387542164e-05,8.571685320469364e-05,0.00019927040481295175,14.763573965917043,0.00724361998698717,0.0001660380424254096,8.30190212127048e-05,125.72484680129187,0.020840171695821804,0.19385724579328334,0
KT806047,0.0006761405784780583,8.543514985123873e-05,14.76193419086904,1.5369982496954447e-08,14829756.2950149,890851.0729464331,0.08511130545244931,0.0851127201897846,1.9141862976445304e-05,3.37595009916783e-05,8.543514985123873e-05,0.00019819467552998203,14.761934175499057,0.007244175138104565,0.00016443517453830373,8.221758726915186e-05,125.87812085473183,0.020821162082521685,0.19061418480785008,0
KT806048,0.0006776546399352788,8.519502497429169e-05,14.772769432922013,1.794587440040404e-08,14801049.692447973,891230.4582565689,0.08516105670835859,0.08516247184925965,1.845709218433772e-05,3.340960352003052e-05,8.519502497429169e-05,0.00019923779121930893,14.772769414976139,0.007252646611475942,0.0001658281876992784,8.29140938496392e-05,125.67029234315008,0.02087079368883067,0.1923386390170879,0
KT806049,0.0006744870075715006,8.513540906181019e-05,14.731412387408508,1.625023213054258e-09,14870560.718601754,894682.6609332081,0.0849226376570141,0.08492404883605084,1.815600093590716e-05,3.306256962485003e-05,8.513540906181019e-05,0.00019896183437052506,14.731412385783484,0.007212094070707948,0.00016589926474567504,8.294963237283752e-05,125.90700295737228,0.020819593506620673,0.19568288103573528,0
KT806051,0.0006816241206589574,8.705144493530872e-05,14.820324938555329,2.164241099063904e-09,14714854.853292953,885405.9127923851,0.08543519788028037,0.08543661757664843,1.857515746483689e-05,3.349824850986671e-05,8.705144493530872e-05,0.00020205913897775466,14.820324936391088,0.007299415622938473,0.00016856089046788796,8.428044523394398e-05,125.34063172190302,0.020878023009561646,0.19317882528072952,0
KT806053,0.0006761238385210014,8.498945801554248e-05,14.758466614115779,1.0999859801885753e-08,14834560.517700862,892945.6891481879,0.08507859969546765,0.08508001346616152,1.833235242603211e-05,3.3266634776200594e-05,8.498945801554248e-05,0.00019914813682833063,14.758466603115918,0.007238608691402226,0.00016588150205213003,8.294075102606502e-05,125.83286499936798,0.020844291606398526,0.19338669553038543,0
KT806054,0.0006673933431461825,8.392382630335806e-05,14.424849541751724,5.936967776129504e-10,14828336.89452262,889533.187822687,0.08371505074222998,0.08371646064430822,1.8222919683166312e-05,3.284146438059619e-05,8.392382630335806e-05,0.00019631713671751746,14.424849541158027,0.007008445782810007,0.00016347567233692127,8.173783616846064e-05,125.43584919140174,0.020909126077199896,0.1966501508595731,0
KT806055,0.0006759449136803644,8.515420894470262e-05,14.726820738626042,4.142048737763867e-10,14838487.274634497,891523.019262446,0.08489617319506083,0.08489758393433151,1.869883997206943e-05,3.3342639909192116e-05,8.515420894470262e-05,0.00019982570208983244,14.726820738211837,0.007207599757886865,0.00016648306218064034,8.324153109032017e-05,125.59628969292886,0.02087693764634965,0.19286778141558686,0
KT374050,0.0006733450014719929,8.446217038696023e-05,14.582539470184058,1.2687542682078797e-08,14764595.630669696,886950.4873674329,0.08443704059016038,0.08443845616709184,1.8817858889635428e-05,3.3497043049579467e-05,8.446217038696023e-05,0.00019926618032737708,14.582539457496514,0.00712985287988189,0.0001657691372777976,8.28845686388988e-05,125.39937239538929,0.020922671861867324,0.19555487832652646,0
KT374052,0.0006727986459150956,8.4406015697298e-05,14.576906378012554,9.570792109757606e-10,14776585.427196689,887828.6429293016,0.08440442438523796,0.08440583941536262,1.875255340073247e-05,3.319597067934232e-05,8.4406015697298e-05,0.000199574195094196,14.576906377055474,0.00712434572741198,0.00016637822441485368,8.318911220742684e-05,125.45272630630332,0.02091333367308783,0.19617464899494522,0
KT374053,0.0006728728423487238,8.397475900145692e-05,14.57741843233334,1.418904107056585e-09,14774956.040675346,887660.7210678235,0.08440738932147955,0.084408804401311,1.8906785793394812e-05,3.3162875018048225e-05,8.397475900145692e-05,0.00019951934872625986,14.577418430914436,0.00712484626045878,0.00016635647370821165,8.317823685410582e-05,125.4432992522746,0.020930563831479874,0.19618486120498105,0
KT374054,0.0006721443682728754,8.405283490521728e-05,14.56564345831263,1.0054462818960588e-08,14790969.226168647,888565.1142570764,0.08433920963777516,0.08434062357458236,1.8731324835240104e-05,3.2938278400695376e-05,8.405283490521728e-05,0.000199796100293858,14.565643448258168,0.007113340784949397,0.00016685782189316265,8.342891094658133e-05,125.47781937754087,0.02091879456400269,0.19752759938692424,0
KT374056,0.0006722185647065263,8.42251094382212e-05,14.567179054684033,8.874397110618691e-11,14789336.666128743,888543.1945043906,0.08434810038528315,0.08434951447114265,1.8603785345265285e-05,3.3099600985006636e-05,8.42251094382212e-05,0.00019957976476168082,14.56717905459529,0.007114840591517505,0.00016648016377667418,8.324008188833709e-05,125.47719568278721,0.020913101276109947,0.19702783790774325,0
KT374057,0.000672292761140175,8.424118766663379e-05,14.571786329447617,1.2978336483745708e-09,14787704.466438245,888638.2019544358,0.0843747772368143,0.08437619176990807,1.8765032088934185e-05,3.312375005644802e-05,8.424118766663379e-05,0.0001991552690736543,14.571786328149784,0.007119341737592303,0.00016603151901720627,8.301575950860314e-05,125.5030280167213,0.020908555592024602,0.19683326271833887,0
KT121572,0.0006686522378642446,8.483784428763364e-05,14.539844127922603,6.0949118295810956e-09,14900620.635260886,894212.2900614348,0.0840982289465333,0.08409963577723249,1.818784880556136e-05,3.266751909881607e-05,8.483784428763364e-05,0.00019754274844712889,14.539844121827691,0.007072748737863164,0.0001648752293483128,8.24376146741564e-05,125.7727473030721,0.02082616010669308,0.19809192478717633,0
KT121574,0.000668967881675215,8.423426737617115e-05,14.548520289796835,2.660830048502155e-09,14893589.970841903,894214.4927108391,0.08414841181777277,0.08414981948795223,1.8165514838480902e-05,3.282195515806427e-05,8.423426737617115e-05,0.00019710801862996493,14.548520287136006,0.007081192119854946,0.00016428606347190067,8.214303173595034e-05,125.78841843206304,0.020846511597817596,0.1969355512312969,0
KT121576,0.0006689208708948607,8.48489331542105e-05,14.542906007205408,1.669416828499812e-08,14894636.670559715,894000.7237659618,0.08411593913827084,0.08411734626523361,1.8228861760103905e-05,3.2764239862783187e-05,8.48489331542105e-05,0.00019806147573843896,14.54290599051124,0.0070757279427052094,0.00016529723587565577,8.264861793782789e-05,125.74871378395363,0.02083096059049684,0.19792842626237112,0
KT121577,0.0006677657488632554,8.471747755502319e-05,14.529640191799507,2.1218430070105168e-08,14920401.877895085,895272.6458290804,0.08403920753933854,0.0840406133827027,1.8268831434390983e-05,3.258771204950099e-05,8.471747755502319e-05,0.00019680245875474227,14.529640170581077,0.007062824697740908,0.0001642147467052413,8.210737335262065e-05,125.85132987488404,0.020813437741020183,0.1982340608629381,0
KT121579,0.000668465618879996,8.406252055118694e-05,14.454311831550976,8.551765518211332e-09,14832475.627710566,889260.2167234255,0.08380703573479616,0.08380844452869313,1.8483083656650084e-05,3.33018837722975e-05,8.406252055118694e-05,0.00019551049244602393,14.45431182299921,0.007023855374319033,0.00016220860867372644,8.110430433686322e-05,125.37224558416867,0.020919595587826117,0.1936938506723301,0
KT121580,0.0006697878504026665,8.456597249455682e-05,14.495561685343672,1.968465809676142e-09,14827082.924883798,888051.1731729882,0.08397847494057982,0.08397988434193329,1.893551237507296e-05,3.3207335664576716e-05,8.456597249455682e-05,0.00019961325619809322,14.495561683375206,0.007052620974084493,0.0001664059205335165,8.320296026675825e-05,125.38070807061253,0.020906138566657413,0.19806528058873815,0
KT121581,0.0006677060951861084,8.421629359418887e-05,14.443577293304507,9.472218503469449e-09,14849347.746685483,889867.7076118935,0.08374479561898275,0.08374620336662515,1.852165387324617e-05,3.320031796493171e-05,8.421629359418887e-05,0.00019507821294042756,14.443577283832289,0.007013426578324138,0.00016187789497549584,8.093894748774792e-05,125.42164317916064,0.020902426136902203,0.19435033010060174,0
KT225476,0.0006692146056546777,8.444935360692182e-05,14.50525356866204,4.018122002137922e-09,14844764.668001825,890406.5567965304,0.08402052100139736,0.08402193063525064,1.8519295051628973e-05,3.328901281673194e-05,8.444935360692182e-05,0.0001952268454101418,14.505253564643917,0.007059684827674869,0.00016193783259340987,8.096891629670494e-05,125.55093730986633,0.020879372506082076,0.1905104520404087,0
KT156560,0.0006739231490661837,8.387217004730096e-05,14.763894663894892,1.0424324050766116e-08,14896357.268496359,900128.4226011005,0.08507173897418217,0.08507315136348993,1.8083522881278724e-05,3.230004398256838e-05,8.387217004730096e-05,0.00019464568973156065,14.763894653470567,0.00723744108291527,0.00016234564574899227,8.117282287449614e-05,126.23359071737062,0.020807767166883227,0.19107998790432648,0
KT156561,0.000672944133610878,8.372638158462924e-05,14.740428942325641,4.593296482223362e-09,14918028.850527039,899770.5517636414,0.08493652194677737,0.08493793209116705,1.8006982377108304e-05,3.260479606528224e-05,8.372638158462924e-05,0.00019598937833239946,14.740428937732345,0.007214452307923707,0.00016338458226711723,8.169229113355862e-05,126.21630489744474,0.0208114626731053,0.19134713485672392,0
KT029139,0.0006736712478748306,8.424740829740399e-05,14.75282623890413,6.276734851641907e-09,14894505.34166828,898233.9908941222,0.08502911952398182,0.08503053190917396,1.7910014014304795e-05,3.28746684092239e-05,8.424740829740399e-05,0.00019714519254931983,14.752826232627394,0.007230191356757052,0.00016427052414009593,8.213526207004797e-05,126.21752789987022,0.0207960699655787,0.1913579038812889,0
KT026453,0.0006768247567690786,8.467251611753268e-05,14.769403620241121,5.063658536436463e-09,14828062.803004289,893176.0137155424,0.08511618572822696,0.08511759927788251,1.8270927986541244e-05,3.225513575512769e-05,8.467251611753268e-05,0.00020112608211296995,14.769403615177463,0.007245005706830185,0.00016887094635784224,8.443547317892112e-05,125.75808564471171,0.02087096251736189,0.19415218742391072,0
KT026454,0.0006758150302838396,8.473277426242646e-05,14.766956786100144,4.924326666381446e-09,14854656.304083174,895976.0229371759,0.08508938367757689,0.08509079635982789,1.7763851888678813e-05,3.294941039403896e-05,8.473277426242646e-05,0.00019556638020136753,14.766956781175818,0.007240443625149699,0.00016261696980732858,8.130848490366429e-05,125.90632031643287,0.020839812106096298,0.1893483686996736,0
KT026456,0.0006768197301076148,8.551646988253788e-05,14.77219640127869,4.577328201276445e-10,14831127.92590126,893829.8072880093,0.08512381550818278,0.08512522890287637,1.8312679350028194e-05,3.319483538047137e-05,8.551646988253788e-05,0.0001958238049764501,14.772196400820956,0.007246304595767098,0.00016262896959597873,8.131448479798937e-05,125.77029262230289,0.020839171389171445,0.18650169345973536,0
KT006149,0.0006752494527075882,8.432579849051223e-05,14.770935385016399,1.542202168759413e-08,14862655.511615818,895673.7908016212,0.08512500546338107,0.08512641915950858,1.8001752162000397e-05,3.2314137816042984e-05,8.432579849051223e-05,0.00019973827036520386,14.770935369594378,0.007246507238920349,0.00016742413254916088,8.371206627458044e-05,126.06453085159897,0.020825501895724814,0.19263092578469607,0
KR011263,0.0006737448008251746,8.496499743958227e-05,14.748765075108121,6.993453894151192e-09,14886942.337388983,896924.7568822196,0.08502266926351493,0.08502408210479992,1.8285799265714497e-05,3.378138526487272e-05,8.496499743958227e-05,0.00019603868435682611,14.748765068114666,0.007229094537763757,0.0001622572990919534,8.11286495459767e-05,126.19417494484959,0.020774923034729418,0.19133384011641977,0
KJ361503,0.0006699849513296523,8.434000012881862e-05,14.66068362406293,5.549841676022989e-09,14942624.179042887,899607.5650534682,0.08459364671558686,0.08459505504879625,1.8173087703493807e-05,3.2928051366994514e-05,8.434000012881862e-05,0.00019181424087528042,14.660683618513088,0.007156323338708867,0.00015888618950828592,7.944309475414296e-05,126.26201013575348,0.02076911117816577,0.19257456834556944,0
KP223131,0.0006742605125000935,8.345173714014887e-05,14.755220375282,6.754307392392125e-09,14888903.93829582,899214.0720693053,0.0850217611745425,0.08502317273410223,1.7664733259038346e-05,3.234959424047066e-05,8.345173714014887e-05,0.000195562186355979,14.755220368527693,0.007228939901772985,0.00016321259211550835,8.160629605775418e-05,126.09630787852302,0.02084673737163821,0.19161405457324615,0
KP209307,0.0006686774784172151,8.31866062676061e-05,14.661497056037126,6.934500311500389e-09,15013216.870654434,904577.8587856607,0.0844817079913022,0.08448311058471934,1.7687188662189067e-05,3.197045276193608e-05,8.31866062676061e-05,0.0001925155534697699,14.661497049102625,0.007137395974069916,0.0001605451007078338,8.02725503539169e-05,126.34148856227907,0.020791158917261292,0.18992640976373165,0
KP209310,0.0006702253812316886,8.335214936402574e-05,14.689480889832748,2.0030043171269023e-09,14978543.458845291,903173.0694237096,0.08464295597089144,0.08464436124140116,1.783717041377511e-05,3.2014546008064156e-05,8.335214936402574e-05,0.00019434092989471297,14.689480887829744,0.007164667889964816,0.00016232638388664883,8.116319194332442e-05,126.29028732892976,0.02080054595693069,0.189915548755564,0
KP209312,0.0006731756575361246,8.399137084852758e-05,14.741958746584105,2.2517300342479475e-09,14912898.12341629,899951.2022592857,0.08494533868569747,0.08494674897646559,1.7671176099958936e-05,3.244193423989041e-05,8.399137084852758e-05,0.0001945540092700333,14.741958744332376,0.007215950161670658,0.0001621120750301429,8.105603751507144e-05,126.18599281590785,0.02080812069750921,0.18957953112423148,0
KP209313,0.0006692463657763934,8.313694294172343e-05,14.67370490248681,1.0186205920922882e-08,15000455.009350324,904317.7790526799,0.08455205293474893,0.08455345669605621,1.7585021995903046e-05,3.1822547389755425e-05,8.313694294172343e-05,0.00019219776956500579,14.673704892300604,0.0071492870392518525,0.00016037522217525035,8.018761108762517e-05,126.33920370514079,0.020795808114333528,0.18891742821211246,0
KM027255,0.0006714185811403518,8.428238075122671e-05,14.598361816311737,6.461665323428181e-09,14850646.496951334,892051.5302248208,0.08440423274716694,0.08440564361115666,1.8566807610036885e-05,3.293173461555367e-05,8.428238075122671e-05,0.00019821622113965715,14.598361809850072,0.007124312673413591,0.00016528448652410347,8.264224326205174e-05,125.71030221387822,0.020868723567971745,0.1948246459820683,0
KM027256,0.0006714690631075378,8.398083860918821e-05,14.598060564890668,1.099427671871891e-08,14849033.580970556,892750.1074145554,0.08440390246156253,0.08440531336719949,1.7765816685631746e-05,3.263602652953394e-05,8.398083860918821e-05,0.00019928923021464225,14.59806055389639,0.007124256924615145,0.0001666532036851083,8.332660184255415e-05,125.70035925548663,0.020881317357306715,0.1955968785708468,0
KM027257,0.0006708580396091352,8.529674126655663e-05,14.51147225816763,1.4730217356126074e-08,14791008.053578595,887324.5024715583,0.08410594552573435,0.08410735825189365,1.853729419249217e-05,3.303056058719182e-05,8.529674126655663e-05,0.00019693624070704337,14.511472243437414,0.007074047712112383,0.00016390568011985155,8.195284005992577e-05,125.37070521616964,0.02088656020744971,0.1947626268452452,0
KM027258,0.0006700725023714249,8.435898459730667e-05,14.517524166728153,1.543649858444905e-09,14825758.85172897,890081.8360479062,0.08409160432603514,0.08409301515247161,1.826266376855719e-05,3.275360944502705e-05,8.435898459730667e-05,0.0001984734737713613,14.517524165184502,0.007071635197433819,0.00016571986432633424,8.285993216316712e-05,125.49627693783903,0.020895552741622938,0.19519032624608457,0
KM027259,0.0006714690631075333,8.409052171133332e-05,14.598060564890671,3.7006809834577935e-09,14849033.580970656,892723.2906464282,0.08440390220759361,0.08440531311322631,1.776917307626975e-05,3.260423996608645e-05,8.409052171133332e-05,0.00019972491912939534,14.59806056118999,0.007124256881741775,0.00016712067916330888,8.356033958165444e-05,125.70035887725872,0.020877418911919274,0.19633019130700904,0
KM027260,0.0006680525960133371,8.40500432766405e-05,14.532156747938327,1.0053618871167795e-08,14903018.204574473,894936.2468367617,0.08408472068527266,0.0840861283260948,1.822481068770852e-05,3.2638603443770276e-05,8.40500432766405e-05,0.0001955687629007373,14.532156737884709,0.007070476976872483,0.000162930159456967,8.14650797284835e-05,125.86542015861573,0.02083621904112422,0.1951175496105762,0
KM027261,0.0006702211144011088,8.449361951330381e-05,14.52059262685575,1.6458861698862987e-09,14822471.449904082,889967.8932057425,0.084109377294145,0.08411078841876311,1.8191702997113917e-05,3.2593240908192176e-05,8.449361951330381e-05,0.00019823601598527752,14.520592625209863,0.007074624728425934,0.00016564277507708533,8.282138753854266e-05,125.49496798426415,0.020891635881671613,0.19544283714588628,0
KM027262,0.000669411126175697,8.391684862150872e-05,14.55362512327738,1.0957041547171535e-08,14883728.31544229,893589.366974054,0.08417793945760943,0.08417934762173973,1.8359846758175318e-05,3.31312766803742e-05,8.391684862150872e-05,0.0001969888893882483,14.553625112320338,0.007086162566021699,0.00016385761270787407,8.192880635393704e-05,125.74923864578203,0.020866308251072118,0.19645879488473986,0
KM015348,0.0006734560689910179,8.599527894621712e-05,14.704145516790152,1.3533345786729827e-08,14866597.03727985,893949.6915374494,0.08484159585138838,0.08484300821845471,1.837094815490629e-05,3.3857515079566264e-05,8.599527894621712e-05,0.00019634700076511397,14.704145503256807,0.007198336043556772,0.0001624894856855477,8.124474284277385e-05,125.97940646447711,0.020772621642118273,0.1920431957536281,0
KJ829365,0.0006735328658779266,8.342807196991202e-05,14.740938868258509,4.4370721363754446e-09,14904989.06376976,899553.7986593024,0.08493946744658377,0.08494087763987564,1.7710568459201638e-05,3.2164751605741016e-05,8.342807196991202e-05,0.00019563342216495324,14.740938863821436,0.0072149526942323254,0.00016346867055921222,8.173433527960611e-05,126.11035296082864,0.02084207065269568,0.19179961901192663,0
KF958702,0.0006719668305792055,8.488119712108466e-05,14.579884808877825,7.761388512446653e-10,14804798.21415934,890291.3308708153,0.08439337430810051,0.08439478820481953,1.814002942187927e-05,3.2895024730912816e-05,8.488119712108466e-05,0.00019597441207261083,14.579884808101687,0.007122480276136347,0.00016307938734169802,8.153969367084901e-05,125.5915775416432,0.02086961108989937,0.1942335940474889,0
KJ556336,0.0006695724606210005,8.488349156259002e-05,14.573262817091658,3.197060431131872e-09,14877155.079070326,893414.4929475534,0.08429998019671427,0.08430139068553665,1.79431240228868e-05,3.264177280190335e-05,8.488349156259002e-05,0.00019634213889027963,14.573262813894598,0.0071067244715154855,0.00016370036608837627,8.185018304418813e-05,125.90120585086422,0.020807441509263832,0.19580829405252173,0
KJ156866,0.0006713233799296941,8.513487120599121e-05,14.682710011337198,7.910973852444942e-09,14919784.264103761,896943.6774160829,0.08470100293612465,0.08470241239960204,1.847015792683856e-05,3.275928853127406e-05,8.513487120599121e-05,0.00019643920013820274,14.682710003426225,0.007174498666312256,0.0001636799116069287,8.183995580346434e-05,126.17019676120196,0.020762038998490856,0.19490588688410718,0
KJ156881,0.0006744494436472974,8.510964745075811e-05,14.715671150545523,8.221573578156103e-09,14851125.50344302,893254.263842463,0.08488974238821921,0.08489115494539631,1.8632656265407523e-05,3.3365144875422026e-05,8.510964745075811e-05,0.00019760889286383714,14.71567114232395,0.007206508187963285,0.0001642437479884151,8.212187399420755e-05,125.86524192110122,0.02082724412690619,0.19409255737548647,0
KJ156944,0.00067238286664534,8.544593603829495e-05,14.692701047494618,6.592359742844662e-10,14896770.620148212,895895.922250611,0.08475723485217562,0.08475864520444004,1.8085087900719483e-05,3.3212110386230375e-05,8.544593603829495e-05,0.00019641260232387622,14.692701046835381,0.007184027936892148,0.00016320049193764585,8.160024596882292e-05,126.05501873515509,0.020774755038813507,0.19378943474192908,0
KJ156949,0.0006752269018763298,8.578764302991912e-05,14.72844007133962,1.4881743918718237e-09,14834025.874116994,892327.0990714077,0.0849634008653254,0.08496481464817252,1.848705952505865e-05,3.3552518012329436e-05,8.578764302991912e-05,0.0001978484181104517,14.728440069851445,0.00721901972819831,0.00016429590009812227,8.214795004906113e-05,125.82940731364218,0.02081270003942255,0.19418921370041692,0
KJ156952,0.0006702800545750919,8.540221007202998e-05,14.65619726665946,2.753081097068384e-09,14943007.675126785,898159.1696296408,0.08454806129566134,0.08454946821411978,1.801950519623898e-05,3.270160703503748e-05,8.540221007202998e-05,0.0001948180187017698,14.656197263906378,0.007148612575290452,0.0001621164116667323,8.105820583336615e-05,126.13841142753168,0.020753090095978657,0.19258238999518898,0
KF961222,0.0006698714774785126,8.424909041565256e-05,14.656577323060493,9.547283365191896e-09,14968045.369551191,898683.8455332652,0.08450526858386578,0.0845066732942324,1.8318992614631745e-05,3.342957041187216e-05,8.424909041565256e-05,0.0001957935215275969,14.656577313513209,0.007141377831258132,0.00016236395111572473,8.118197555786236e-05,126.15146550492807,0.020790031090724338,0.18880072043158716,0
KF745068,0.0006665678092087809,8.350830147705156e-05,14.545950453056115,1.0117534616646188e-08,14949716.836503854,898468.6615441872,0.08412651298000118,0.0841279200484673,1.8213056557791118e-05,3.3165026746556005e-05,8.350830147705156e-05,0.00019632980594740142,14.54595044293858,0.007077506931681306,0.00016316477920084543,8.158238960042272e-05,126.20848444490552,0.020792238513570722,0.196793184629053,0
KF600612,0.0006679493810547225,8.39662357551446e-05,14.628837076784153,1.4913369003974348e-09,14999639.619666303,901498.3066613592,0.08437759417975796,0.0843789978411293,1.8098542742387998e-05,3.260202763322176e-05,8.39662357551446e-05,0.00019389515075154265,14.628837075292816,0.007119815276673303,0.0001612931231183209,8.064656155916045e-05,126.32333612843819,0.02076320678409463,0.19181761515890527,0
KF600627,0.0006715336313705024,8.374327466597603e-05,14.702009250336959,8.595255196231607e-10,14926033.284255875,898801.5292792626,0.0847813099242118,0.08478271969183038,1.8484642505001335e-05,3.268976083389975e-05,8.374327466597603e-05,0.0001965107857923927,14.702009249477433,0.007188109558343483,0.00016382102495849293,8.191051247924646e-05,126.25028139124692,0.02079905431621547,0.1931709756705733,0
KF600628,0.0006690969819320245,8.39711445413798e-05,14.656854351095973,1.3808651283543172e-09,14994338.54520945,901246.8802035223,0.08448159458277409,0.08448299805974605,1.7438858547855742e-05,3.290141250548857e-05,8.39711445413798e-05,0.00019490856858161136,14.656854349715108,0.007137376961163054,0.0001620071560761228,8.10035780380614e-05,126.26210678582439,0.020778224190027988,0.19161884090454318,0
KF600630,0.0006695779255104165,8.327289060823246e-05,14.672402287160994,1.349364020478773e-10,14972118.431709025,902820.508992604,0.08460355307843342,0.08460495965637109,1.758943101491722e-05,3.202386512205954e-05,8.327289060823246e-05,0.00019603545559906217,14.672402287026058,0.00715799919845618,0.00016401159047700262,8.200579523850131e-05,126.3535577489961,0.020790085530756782,0.19480080066034652,0
