nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
MK462251,450.86869902999916,8.754695943820149,13186654.162454884,0.000759453482939412,22.266645156188485,3057.516925582638,75982.56224527769,75983.8236911642,2.0304904118721456,3.5991468099828268,8.754695943820149,17.468637220945308,13186654.161695436,5773541462.729926,13.86949041096248,6.93474520548124,168.52481090114904,0.01745587369082133,0.250616229795923,0
MK462252,450.9196972300004,8.834072824712065,13188419.05434769,0.0010441424038222043,22.2641268390025,3058.0201966528502,75992.73177435188,75993.99338907067,2.050791493083345,3.5892481510461103,8.834072824712065,17.50562179649752,13188419.053303547,5775087031.218117,13.916373645451408,6.958186822725704,168.52830391126227,0.017452417385835927,0.25160517443277164,0
MK462253,450.92391722999946,8.787534748979681,13188535.26536529,0.0010031931428058467,22.263918478763337,3057.882792116247,75993.40136306273,75994.66298889786,2.05559185322831,3.634655175164169,8.787534748979681,17.45838516771241,13188535.264362095,5775188802.796164,13.823729992548245,6.9118649962741205,168.52821165460898,0.01745426739232352,0.2499549918268124,0
MK462254,450.9197572300016,8.785777834023753,13188419.05434769,0.0002123748460019645,22.264123876507252,3058.008513188222,75992.73175273655,75993.993367455,2.043871877868516,3.6181671216785,8.785777834023753,17.45935287183932,13188419.054135315,5775087027.932794,13.841185750160825,6.920592875080413,168.52828143871898,0.017454326322992975,0.2507200043688818,0
MK462255,449.94192619000165,8.69811937571463,13130983.54416601,0.0006511129794878575,22.263613924929523,3057.556889674183,75744.81915498807,75746.07941569538,2.0097209984185205,3.636648626465464,8.69811937571463,17.443879256182445,13130983.543514894,5737468546.848829,13.807230629716981,6.903615314858492,168.34354556903975,0.01747619751701115,0.25164452473506144,0
MK462256,450.89028080999725,8.821273175162231,13187393.514314007,0.0005480862693742519,22.265579367331394,3057.172759009272,75986.82247819127,75988.08399480523,2.0347076040810994,3.6229837133637486,8.821273175162231,17.418100033962894,13187393.513765922,5774188909.201575,13.795116320599151,6.8975581602995755,168.52619298354696,0.01745311857572588,0.2486420328312347,0
MK483839,450.9414727600012,8.795184391459344,13189162.08736996,0.0003263905858232054,22.26305172573125,3058.824132120643,75997.01320919816,75998.27489499643,2.0573606345631914,3.6336487598142146,8.795184391459344,17.499844004362668,13189162.087043567,5775737787.015443,13.866195244548454,6.933097622274229,168.52966027732182,0.0174538288952793,0.2507518258306182,0
MK129253,451.4759152900001,8.736013315479571,13219339.050112808,0.0006773341302355385,22.260323662103893,3066.950348224228,76130.4641570158,76131.72671685,2.0478304684150705,3.613368773843365,8.736013315479571,17.390065479275115,13219339.049435476,5796039812.8891325,13.77669670543175,6.888348352715875,168.62574852550958,0.01744662561342284,0.2487425658451826,0
MG757593,450.56575575999904,8.799483138039166,13168295.401173165,0.0005117413414016316,22.26534056739036,3057.0353315883845,75904.504802681,75905.76587386013,2.0365887353603407,3.671710412948655,8.799483138039166,17.37279714823125,13168295.400661426,5761685292.897268,13.701086735282598,6.850543367641299,168.46487739541558,0.017460081207447242,0.2480233055500689,0
MG757594,450.5072641699962,8.805785281967761,13166256.81203569,0.0029961936308257322,22.2682313868628,3056.032210818524,75892.75395632816,75894.01483227969,2.050744961613077,3.6549532787138315,8.805785281967761,17.372396803059107,13166256.809039496,5759901487.362289,13.717443524345274,6.858721762172637,168.4606664359811,0.017460223375562384,0.2481607676803108,0
MG757595,450.45882096999946,8.754633806658987,13164565.969620492,0.0004381003722295926,22.27062615490025,3054.8207021652283,75883.00756064063,75884.26827466638,2.070670166059267,3.6557619743278136,8.754633806658987,17.412013496699807,13164565.969182393,5758422171.581538,13.756251522371993,6.878125761185997,168.45714642070342,0.017462573032982126,0.2493903183859966,0
MG757596,450.51859006000535,8.770509787558304,13166640.713699564,0.002365722388190166,22.2676715708087,3056.013903261741,75894.96683670372,75896.22774941991,2.053224731767523,3.6431017086486017,8.770509787558304,17.46870115900454,13166640.71133384,5760237386.591814,13.825599450355938,6.912799725177969,168.46134324134138,0.01746155635944539,0.2496064563960073,0
MG757597,450.5482739799915,8.761844902707985,13167672.703949438,0.0006082529518137232,22.266204487658328,3057.024831826968,75900.91546084141,75902.17647238754,2.0497522427356785,3.6515400835736207,8.761844902707985,17.44653182293101,13167672.703341184,5761140393.2454605,13.794991739357386,6.897495869678695,168.46344741343324,0.01746170358005268,0.2502021454302705,0
MG757598,450.50425827999686,8.8032857977786,13166105.139763845,0.0005079569617723636,22.268379966710373,3056.0853416470977,75891.87965094445,75893.14051237036,2.0492397722416027,3.6418234185923097,8.8032857977786,17.439350529297013,13166105.139255887,5759768776.830391,13.7975271107047,6.89876355535235,168.4598497263842,0.017460404506270052,0.24988340112416574,0
MG757599,450.5116916700012,8.767631641504801,13166380.182470493,0.0010723905165645289,22.268012541056127,3056.112975141206,75893.46507989781,75894.72596766392,2.030702661294364,3.647050140375349,8.767631641504801,17.437799160481095,13166380.1813981,5760009429.706798,13.790749020105743,6.895374510052871,168.46058933247306,0.01746174296680662,0.2491577710249433,0
MG757600,450.5189913099988,8.793225192962487,13166651.59946161,0.0016834286938847154,22.267651738341602,3055.997025649989,75895.02957113244,75896.29048489088,2.061989602426661,3.657921867080922,8.793225192962487,17.34857792965408,13166651.59777818,5760246909.366935,13.690656062573158,6.845328031286579,168.46133245226426,0.017460659885626496,0.24742690992738706,0
MG757602,450.50739791999877,8.796875301330248,13166260.440569645,0.0012035393474307285,22.268224775703874,3055.89303911176,75892.77486050641,75894.03573680526,2.0645034571986516,3.6467094308959918,8.796875301330248,17.373881492067376,13166260.439366104,5759904660.419476,13.727172061171384,6.863586030585692,168.4606628235292,0.017460576059995746,0.24891749747278066,0
MG757603,450.509745420004,8.795776692981885,13166325.75426624,0.0008888475536363651,22.268108741237782,3055.8819199228546,75893.15133836302,75894.41222091665,2.064232804768169,3.6451291573247433,8.795776692981885,17.364740342982667,13166325.753377393,5759961806.358422,13.719611185657925,6.8598055928289625,168.46062068559445,0.01746062566664331,0.24882590427725304,0
MG757604,450.65481787999335,8.739900656644107,13171323.458131244,0.0011379181428872616,22.26094030724744,3058.5964273587206,75921.95916640983,75923.22052757433,2.0318259742343603,3.6480576331108177,8.739900656644107,17.24932591653675,13171323.456993325,5764335415.278685,13.601268283425936,6.800634141712968,168.4703150929752,0.017461940737912324,0.2461885854474993,0
MG757605,450.5523498700034,8.810850812593438,13167853.415263692,0.0002658947618851106,22.266003058012018,3056.431416866616,75901.95708152614,75903.21811037768,2.0601653331604,3.67059874814486,8.810850812593438,17.34336936389153,13167853.414997796,5761298519.511563,13.67277061574667,6.836385307873335,168.46423529568963,0.017459688104600638,0.2474261329052197,0
MK280984,449.6107920199962,8.767704278895195,13112612.894409645,3.8981088425268304e-06,22.26592461231395,3051.350864713155,75662.77165490223,75664.03134692763,2.073946798678412,3.7194336498090066,8.767704278895195,17.349736371461102,13112612.894405745,5725045639.668844,13.630302721652095,6.8151513608260474,168.28504341492132,0.017479260068020724,0.2453206040296963,0
MK039552,450.90238458000215,8.741252254265795,13189613.873300638,0.0011696676121618118,22.26867797417572,3059.968262497212,75993.30926141207,75994.57067630082,2.032309304840484,3.651050452031241,8.741252254265795,17.342779807936793,13189613.87213097,5775174772.275285,13.691729355905554,6.845864677952777,168.536055386349,0.01745526559995159,0.2464478691128376,0
MK039553,450.88181279999685,8.78053379469846,13188903.512408994,0.0004898626478048304,22.269693997291498,3059.653509824938,75989.21641001283,75990.47775696425,2.046991448563576,3.664126413643279,8.78053379469846,17.402238560802903,13188903.511919133,5774552709.731679,13.738112147159624,6.869056073579812,168.53466751767226,0.017453842790792786,0.2470915623481081,0
MG520075,450.4996970300022,8.79672289721368,13165978.142122095,0.00023331933562880405,22.268605431119507,3055.6324117036547,75891.14762308188,75892.40847234594,2.054676750615404,3.647830845756945,8.79672289721368,17.433468615956162,13165978.141888775,5759657663.733405,13.785637770199212,6.892818885099606,168.45993043593037,0.01746065205100866,0.2490336231575475,0
MG546331,450.89180119000025,8.760831811284456,13189251.427060807,0.00043160095425466165,22.269200667432067,3059.8886781151923,75991.22101764716,75992.48239787313,2.045342713223624,3.636060627622709,8.760831811284456,17.382660962816985,13189251.426629208,5774857380.991056,13.746600335194275,6.8733001675971375,168.53537992283296,0.017454554491605344,0.2476983834666047,0
MF000457,449.0900566099928,8.796797384328897,13083478.241302807,0.0013841306164472124,22.267990987869968,3045.3763743592167,75534.90795065298,75536.1668552947,2.1089919030037207,3.7734167717232827,8.796797384328897,17.405908696577466,13083478.239918675,5705712503.19092,13.63249192485418,6.81624596242709,168.1954584361916,0.017487011151717084,0.2474004611085148,0
MF000458,449.8087766900013,8.611309326393489,13123976.301668413,0.0003296353011151155,22.265016867161144,3057.600515236303,75713.21721672089,75714.47724513269,2.0960818309956872,3.6244638424243747,8.611309326393489,17.363469787909892,13123976.301338775,5732682064.5037155,13.739005945485511,6.8695029727427555,168.32312115799567,0.017481655789400457,0.2495696056613181,0
MF000459,449.35251521999845,8.690962512513257,13098704.187054235,0.0001397433459574577,22.267595398016553,3057.3250818664533,75601.39656433437,75602.65586351353,2.0381044439504667,3.6192026846573047,8.690962512513257,17.374984047647867,13098704.186914494,5715761573.616855,13.755781362990565,6.877890681495281,168.24518391161268,0.017486246527172136,0.2507169436790897,0
MF000460,449.79731705000677,8.623282522235812,13123589.399850247,0.0008018948103447742,22.265584120606412,3057.2461602532817,75710.9851367776,75712.24512804285,2.099307484674908,3.637744199946362,8.623282522235812,17.34054094512471,13123589.399048353,5732344062.328848,13.702796745178349,6.851398372589174,168.32244717093397,0.017481242665014468,0.2484752123099083,0
MG912603,450.9609995599994,8.726217976604296,13191726.18413056,0.00039370962867479463,22.26578353737232,3061.1845936104787,76005.47962008843,76006.74123699329,2.0477136496759942,3.6207375164578015,8.726217976604296,17.357254504339853,13191726.183736853,5777024713.4672575,13.736516987882052,6.868258493941026,168.54113702569984,0.017455377577796832,0.24661500473186046,0
MH310909,450.083241349999,8.790021125178807,13140635.875002248,0.0015086966789995904,22.266251541842013,3053.939840022077,75784.10959419503,75785.36996339766,2.044629883078528,3.6543166527732938,8.790021125178807,17.513623251450884,13140635.873493552,5743422300.489057,13.859306598677593,6.9296532993387965,168.3779857407819,0.01746909302970643,0.24980918763342305,0
MH310911,450.56862789998513,8.79485131833103,13168443.457225,7.809489362590774e-05,22.265198637457853,3057.0945791618897,75905.3581841335,75906.61926949065,2.0490869080146146,3.672639967150485,8.79485131833103,17.360721263721686,13168443.457146905,5761814848.923409,13.688081296571202,6.844040648285601,168.46569752961713,0.01746018148718774,0.2484730795420486,0
MH310912,450.4713765200019,8.723031058441439,13161086.659169436,0.00010220415557762408,22.261865805558134,3056.0411806485017,75876.81905241778,75878.08012455785,2.0601853718300043,3.664535096606969,8.723031058441439,17.527460272193533,13161086.659067232,5757483043.388821,13.862925175586565,6.931462587793282,168.43871332865632,0.017465743199766532,0.2492715251321516,0
MG366483,450.57084165000435,8.789420537015388,13168505.14749225,0.0020072348467225377,22.26508924381903,3057.43881992146,75905.71378728499,75906.9748785501,2.054330752524601,3.662138647170481,8.789420537015388,17.395414007684973,13168505.145485016,5761868835.212835,13.733275360514494,6.866637680257247,168.46565905000847,0.017460401822358942,0.2486268339661558,0
MH395139,450.93041359000085,8.712594078533792,13189120.686152404,0.0006562880742072478,22.264336944447102,3059.860059509303,75995.51379577437,75996.77541478943,2.048137378509809,3.6404358004796418,8.712594078533792,17.406484613596124,13189120.685496118,5775509873.445944,13.76604881311648,6.88302440655824,168.5304683504265,0.017456997028792613,0.2443417007179308,0
MH432120,450.9184685899952,8.780314220303104,13188786.573441604,0.0008768670163019274,22.264926735115374,3058.938711582531,75993.5886039452,75994.85019099973,2.0481597411877908,3.6194138248532175,8.780314220303104,17.471875922335755,13188786.57256474,5775217255.552492,13.852462097482535,6.9262310487412675,168.5306632961259,0.017454294335564714,0.24848808432247885,0
MH454272,450.973820540002,8.733904853237117,13190671.460332958,1.9142810903691594e-05,22.262193966481327,3060.4552428643897,76004.44940827125,76005.71117562847,2.043727203150933,3.646836957252764,8.733904853237117,17.341335872923715,13190671.460313816,5776868131.313054,13.694498915670954,6.847249457835477,168.53406106204238,0.01745581682900676,0.24302840800576744,0
MH306207,450.8718378899924,8.758552933481374,13187145.124638813,0.0006721098703201258,22.267229449616302,3058.4382721205247,75984.13059615683,75985.39202619679,2.0445278319565188,3.637152172316696,8.758552933481374,17.46365618325579,13187145.123966705,5773779801.374811,13.826504010939093,6.9132520054695465,168.5271161573327,0.017455485039617174,0.2468673428274856,0
MH013216,450.81159458000326,8.753508695616736,13184718.727498244,0.0014952063500103074,22.269465679307647,3057.285781132818,75971.41013437165,75972.67139511327,2.0286861804475205,3.6302633250690133,8.753508695616736,17.56701515675327,13184718.726003038,5771846798.909863,13.936751831684258,6.968375915842129,168.52142014038054,0.01745622801139978,0.2540826558124196,0
KY673148,450.83310209999496,8.772988858191434,13187203.953561,0.0013591409921197655,22.272100147989804,3058.903127456674,75979.42417563939,75980.68536004929,2.0653291588622174,3.623800405056307,8.772988858191434,17.36832342018038,13187203.952201858,5773064547.782807,13.744523015124074,6.872261507562037,168.53115670017309,0.017454466839071047,0.24748426860440906,0
KY688119,449.98926129000137,8.837089947049018,13135861.456780413,1.8233611178059273e-05,22.267938805045397,3052.802932947616,75761.61393695093,75762.8740996898,2.0614691607060815,3.6554434669238898,8.837089947049018,17.413819714741805,13135861.456762178,5740013091.845448,13.758376247817914,6.879188123908957,168.3631598668871,0.017468694834434785,0.2523327655958139,0
KY688120,450.6139798100022,8.75601604291831,13172131.337517604,0.0005411710774919886,22.267396151869846,3059.5316655214974,75919.04875772582,75920.30981912298,2.054151143476193,3.6050606284323807,8.75601604291831,17.37657404991014,13172131.336976433,5763893443.031621,13.771513421477758,6.885756710738879,168.47912439320342,0.017460359593432808,0.24923173221305464,0
KY688121,449.6379092899984,8.744283419229866,13115717.838656407,1.7759862187745597e-05,22.269029797356378,3052.3938870392763,75673.12946082819,75674.38907364629,2.0542266872880233,3.6641137474213306,8.744283419229866,17.33204486652816,13115717.838638648,5726613161.6696,13.667931119106829,6.833965559553414,168.2979301730141,0.017478871126863922,0.2476727143345921,0
KY688122,449.96396715000367,8.722080273262861,13134147.923342248,0.00017584886619937502,22.26770896818595,3054.325194975339,75754.2514090635,75755.51153317941,2.0946573939731206,3.6712563703343695,8.722080273262861,17.402751271426197,13134147.9231664,5738897527.653676,13.731494901091823,6.865747450545912,168.3562616999717,0.01747394550151739,0.24811552878243834,0
KY688123,450.62322569999833,8.747042681764803,13172457.254543995,0.0004408888362427877,22.2669392693046,3059.9354705081178,75920.92723662332,75922.18832922315,2.0449046281630068,3.6109706879571206,8.747042681764803,17.431075056096926,13172457.254103106,5764178680.698029,13.820104368139805,6.910052184069903,168.47983616176847,0.01746064750925794,0.25049231586049564,0
KY581684,450.9169942200037,8.773403123836115,13190088.910582434,0.0017494702978292928,22.267956472496504,3059.861123641207,75996.04625513214,75997.30771545235,2.0419366587506302,3.625087088919776,8.773403123836115,17.346440566065418,13190088.908832965,5775590779.997152,13.721353477145646,6.860676738572821,168.5366646839073,0.017453944496473413,0.2472534342478868,0
KY581685,450.9076145799959,8.755058755528433,13189759.143732635,0.0002452694799447408,22.268419683603764,3059.5067542510906,75994.14625150265,75995.40768028464,2.042170898210252,3.6424211887704256,8.755058755528433,17.348541611056607,13189759.143487366,5775301988.492665,13.70612042228618,6.853060211143091,168.53595679968382,0.01745473477764314,0.24650967166513454,0
KY581686,450.8771281600058,8.771820522799981,13188704.49857536,0.0003990158199818181,22.269925380727415,3059.116308586287,75988.06977216629,75989.33110008463,2.050176152235079,3.604390689171555,8.771820522799981,17.387691005459022,13188704.498176346,5774378441.03829,13.783300316287464,6.891650158143732,168.53387547571472,0.0174542652141091,0.24818315877697006,0
KY581687,450.8895136899977,8.788586426657487,13189186.0565256,0.0003232146065304664,22.269313645878086,3059.3689203818267,75990.8443465456,75992.10572051918,2.0383995838635585,3.650495166365764,8.788586426657487,17.38312473849134,13189186.056202386,5774800131.838563,13.732629572125573,6.8663147860627864,168.5353995586421,0.017453454994414887,0.2473398076840688,0
KY581688,450.87726190999115,8.773559252420629,13188708.130201206,0.0004097088816702083,22.269918774490094,3059.1177155918604,75988.0906961538,75989.35202441947,2.0510098176802294,3.6038134503189294,8.773559252420629,17.388273686258444,13188708.129791494,5774381621.091144,13.784460235939514,6.892230117969757,168.5338718884505,0.017454197043535458,0.2481764363659121,0
KY581689,450.87504816000364,8.762815568336178,13188646.39262976,0.0007199284609145018,22.270028117494565,3059.151890789384,75987.73498791811,75988.99631027937,2.043746476229652,3.6055374980111226,8.762815568336178,17.381081501255053,13188646.39190983,5774327560.243653,13.775544003243933,6.887772001621967,168.53391044374692,0.01745461551112014,0.24803572089170264,0
KY581690,450.8771281599995,8.772039706522202,13188704.49857536,0.00041467995432981807,22.269925380727724,3059.1212458924474,75988.06977221166,75989.33110013003,2.0509016006392757,3.6032362162895217,8.772039706522202,17.3864687742677,13188704.49816068,5774378441.045187,13.78323255797818,6.89161627898909,168.53387547581767,0.017454256560751027,0.24820183277399824,0
KY581691,450.8750481599982,8.762349002390849,13188646.392629758,0.0007186527496159927,22.270028117494842,3059.1553498560083,75987.73498787421,75988.99631023548,2.043810445835492,3.6072759572133286,8.762349002390849,17.381269364996214,13188646.391911104,5774327560.236981,13.773993407782884,6.886996703891442,168.53391044365154,0.017454633931179464,0.2480081085731114,0
KY581692,450.8771281600057,8.761195741098339,13188704.498575356,0.0004870680938211904,22.269925380727425,3059.1501128423915,75988.06977041927,75989.33109833758,2.053086947961119,3.6035148518435327,8.761195741098339,17.384527094252626,13188704.498088287,5774378440.772778,13.78101224240909,6.890506121204545,168.5338754718401,0.01745468467963433,0.24792453557931635,0
KY581694,450.90995171999947,8.77847362665768,13189892.79323664,0.0010041965920843216,22.268304262743655,3060.213105696735,75994.91632409084,75996.17776565529,2.0394662140013797,3.6192293239136726,8.77847362665768,17.312697085089127,13189892.792232445,5775419034.9890785,13.693467761175455,6.846733880587728,168.53679106927592,0.017453725833757518,0.2460758231069961,0
MG366882,450.96086581000884,8.726062121177321,13191722.552089207,0.0003886218034438916,22.265790141156735,3061.1828703094325,76005.45869366697,76006.72031022447,2.048378503677861,3.6212768945872047,8.726062121177321,17.358136707609148,13191722.551700585,5777021532.316689,13.736859813021946,6.868429906510973,168.5411406090574,0.017455383256269198,0.24662211470473666,0
MG011341,450.58464878999916,8.815277972452606,13168958.031054813,0.00032838865822960183,22.26440698088573,3056.880260474248,75908.3243130385,75909.58544767466,2.0480878572567858,3.6727976961603703,8.815277972452606,17.370286335524995,13168958.030726425,5762265162.837821,13.697488639364623,6.848744319682312,168.46629044483174,0.01745932510625842,0.24732999849282564,0
MG011342,450.55604862000087,8.79472983151036,13167958.649331246,0.00209631553392031,22.265820269701877,3056.8101008895974,75902.56369696363,75903.82473589339,2.037612584209389,3.634403588946988,8.79472983151036,17.256797249084222,13167958.647234928,5761390609.537221,13.622393660137234,6.811196830068617,168.46419869280209,0.01746033192839951,0.2461532448853261,0
MG011343,450.58270253999876,8.810521557656724,13168903.59752256,0.00015066663122131855,22.264503149917182,3056.899738188044,75908.01054703137,75909.27167645463,2.0565646061648706,3.6667558221552983,8.810521557656724,17.356829098337965,13168903.597371893,5762217526.449798,13.690073276182664,6.845036638091332,168.46632176319045,0.017459508336420987,0.2471984615922456,0
MG011345,450.5166334500028,8.850203866068592,13166654.502332253,0.0009091614353363475,22.267768280110193,3056.2877981872593,75895.04630454887,75896.30721858528,2.0334127867336957,3.652028584369962,8.850203866068592,17.373922792083302,13166654.50142309,5760249449.417881,13.721894207713346,6.860947103856673,168.46225126773598,0.017458310565288994,0.2483951750630044,0
MG011346,450.5873375399986,8.79237835846017,13169034.23818896,4.329021988525224e-05,22.264274124457526,3057.616774473101,75908.76360796191,75910.02474989647,2.044615423602333,3.664429039964335,8.79237835846017,17.353129518403918,13169034.23814567,5762331857.529896,13.688700478439582,6.844350239219791,168.46626010928125,0.017460235347656203,0.2478105897257049,0
MG011347,450.55040361998766,8.79935357712198,13167798.984014446,0.00023110139671763877,22.266099240832983,3056.9282038700417,75901.64335726107,75902.90438090038,2.0287279161269454,3.64534852651088,8.79935357712198,17.475119817534367,13167798.983783342,5761250893.456104,13.829771291023484,6.914885645511742,168.46426670006844,0.017460137771863112,0.249475208600295,0
MG011348,450.64335824000267,8.800035452049757,13170935.859026562,0.0007154178008987591,22.26150639206177,3058.2292941372393,75919.72496140437,75920.98628544997,2.042393796436361,3.6234908033110917,8.800035452049757,17.295576075641836,13170935.858311145,5763996158.555482,13.672085272330744,6.836042636165372,168.46964139871156,0.017459625532596754,0.24694815780353774,0
MG011349,450.6415457400008,8.804834216039005,13170885.05057796,0.0007169580225081094,22.261595928813893,3058.2311126233967,75919.43209139594,75920.69341057583,2.044964740416696,3.630304382875228,8.804834216039005,17.300302842239393,13170885.049861005,5763951687.942651,13.669998459364171,6.834999229682086,168.4696690952634,0.01745943163768881,0.24698546168635385,0
MG011351,450.58565879000605,8.783997006729305,13168987.062318016,0.001524552230114959,22.264357074612047,3057.32534516513,75908.49169074581,75909.75282816277,2.0477611777511333,3.626923750143552,8.783997006729305,17.352746759632378,13168987.06079346,5762290574.432766,13.725823009488824,6.862911504744412,168.4662842900704,0.01746056278854258,0.2484126392731563,0
MG011352,450.5846487900048,8.811533384587992,13168958.031054808,0.00032505210648830265,22.264406980885447,3056.877982160541,75908.32431286847,75909.58544750464,2.0480591084091846,3.6714838543837613,8.811533384587992,17.36365537880601,13168958.030729756,5762265162.812008,13.692171524422244,6.846085762211122,168.4662904444523,0.01745947309749233,0.24720183183168065,0
MG011353,450.5727879000081,8.81078302245366,13168559.580200998,0.0002054826994995624,22.264993069724216,3056.151638225625,75906.02754305728,75907.28863953512,2.053080321034189,3.671871546677181,8.81078302245366,17.340205390755408,13168559.579995515,5761916468.605696,13.668333844078223,6.8341669220391115,168.46562771097152,0.01745956227100545,0.2480359890346619,0
MG011354,450.56394326000543,8.808710766627428,13168244.59781776,0.0007063559896702418,22.265430134987227,3057.2480192470393,75904.21196747574,75905.47303378972,2.0341257013301064,3.639909405686918,8.808710766627428,17.340086482972442,13168244.597111406,5761640836.483381,13.700177077285526,6.850088538642763,168.46490515481383,0.017459712223189906,0.247429612357595,0
MG011357,450.64126787999635,8.803131992997471,13170946.02072804,0.0007625048411296859,22.26160965504711,3058.1667165620534,75919.78352914579,75921.04485416441,2.060696534523971,3.633154879328592,8.803131992997471,17.370620346991778,13170946.019965533,5764005051.748046,13.73746546766319,6.868732733831595,168.47055283308597,0.017459407101077,0.2467041311075472,0
MG011358,450.5472639800008,8.818180228282419,13167643.67413504,0.0013075041846183852,22.26625440221363,3056.818288175228,75900.74807258327,75902.0090813484,2.0251598342288912,3.6245910769899785,8.818180228282419,17.376955590846585,13167643.672827534,5761114982.5850935,13.752364513856607,6.8761822569283035,168.4634535389219,0.017459475498026573,0.2488263621758996,0
MG011359,450.56181361999427,8.794777613973395,13168118.315616045,1.925945250511972e-05,22.265535375487968,3056.874829125857,75903.48403065518,75904.74508487528,2.0234809179085307,3.6459133754110935,8.794777613973395,17.387117669797163,13168118.315596785,5761530326.3999,13.741204294386067,6.8706021471930345,168.4640858061542,0.01746034618757174,0.24769248880215625,0
MG011360,450.60349218000175,8.791510889234447,13169552.452548845,0.00041697472860619856,22.263475925287622,3057.858599409309,75911.75071718232,75913.01190874448,2.0399593204790256,3.6487147101842,8.791510889234447,17.330513537328187,13169552.452131867,5762785377.057179,13.681798827143984,6.840899413571992,168.46684953532937,0.017460220998068682,0.24685959548147324,0
MG011362,450.61287182000086,8.770819431438888,13169881.96670224,0.0008486689477731346,22.26301250446153,3058.1567357106346,75913.65010581323,75914.91132893164,2.0337214937155856,3.6465878149545095,8.770819431438888,17.332819547212587,13169881.965853572,5763073762.079555,13.686231732258074,6.843115866129037,168.46755797099652,0.017460972503865694,0.2470543437267778,0
KT326819,448.97909686000315,8.740580395608418,13077572.168814767,9.901419991899204e-05,22.26903970197733,3050.9963142414067,75508.36104560338,75509.61975954106,2.0484713544133792,3.6181876857833,8.740580395608418,17.219675823878713,13077572.168715755,5701702676.230474,13.601488138095418,6.800744069047709,168.17789864535226,0.01749098419174449,0.24545327805260025,0
KX154685,450.5876050399978,8.793457127395525,13169041.496022765,3.5481384596819955e-05,22.264260906842924,3057.6155314995603,75908.80544344666,75910.06658607631,2.0430969602417783,3.6643381301013656,8.793457127395525,17.357167165352706,13169041.49598728,5762338209.102539,13.69282903525134,6.84641451762567,168.46625294255128,0.017460193662581596,0.24788017840819826,0
KX154686,450.565354510005,8.781516324956051,13168284.514731612,0.00016658100780569824,22.26536039574085,3057.349210784897,75904.44205121469,75905.70312135128,2.0276143878085633,3.6496892622572714,8.781516324956051,17.34886747357623,13168284.514565032,5761675766.346716,13.69917821131896,6.84958910565948,168.46488814871628,0.017460789892387297,0.2483667048924107,0
KX154687,450.5474714800049,8.784725652275059,13167650.931585642,0.00034285894850043984,22.266244147472076,3056.46280867442,75900.78995620973,75902.0509656707,2.036023758722847,3.656666236508116,8.784725652275059,17.32618101357106,13167650.931242784,5761121340.795272,13.669514777062945,6.8347573885314725,168.46346891456957,0.01746079636651744,0.2465711253347749,0
KX154688,450.5762791500005,8.757655770656093,13168657.559360255,0.0010163454117396297,22.264820551417145,3057.439051089241,75906.59235826929,75907.85346413088,2.054280256644222,3.6608398004701828,8.757655770656093,17.35048702167296,13168657.55834391,5762002217.531967,13.689647221202776,6.844823610601388,168.46557590973262,0.017461670046812972,0.2470123174949025,0
KX154689,450.66601001999413,8.769588947429583,13171703.80436964,0.0015103904213205786,22.26038746422195,3058.790134341801,75924.15156510407,75925.41296269288,2.0403027226577155,3.64577578819128,8.769588947429583,17.277832722312418,13171703.802859247,5764668333.555452,13.632056934121136,6.816028467060568,168.4709959859978,0.017460705663347856,0.2467916928478007,0
KX154690,450.50973506000105,8.837376207844127,13166393.97096676,0.0029887357972117,22.26810925331922,3056.2123127047084,75893.54455174481,75894.80544083122,2.027229567071186,3.6519676045176714,8.837376207844127,17.328847961668032,13166393.967978025,5760021492.901625,13.67688035715036,6.838440178575182,168.46149737837945,0.01745889040210876,0.2479643372259925,0
KX154691,450.6225189599985,8.752459400064607,13170218.74313616,0.0005488585470888815,22.262535887361047,3057.5096718250957,75915.59136399876,75916.85261936912,2.044345370053444,3.688517113222325,8.752459400064607,17.328043150575358,13170218.742587302,5763368511.631013,13.63952603735303,6.819763018676515,168.46825928541253,0.017461632780067394,0.2467437202231321,0
KX154692,450.57668040000505,8.760128434432621,13168668.445956,0.0012639322525733138,22.264800724027637,3057.5999419549407,75906.6551147773,75907.91622168155,2.0286930897845434,3.6401402773153633,8.760128434432621,17.379315003029987,13168668.444692068,5762011745.117825,13.739174725714625,6.869587362857312,168.46556516726568,0.0174615737433368,0.24801923015123795,0
KX154693,450.56730076000053,8.77294180755008,13168338.94698436,0.0011927159735370975,22.26526421930395,3057.30150639186,75904.75580829858,75906.01688364787,2.044115668077422,3.644934293117825,8.77294180755008,17.42122936211002,13168338.945791645,5761723399.140636,13.776295068992194,6.888147534496097,168.46485681554162,0.01746113353166797,0.24974603034762904,0
KT861627,450.36234824999985,8.802923774025288,13158709.09254225,0.00013447284250506122,22.270215762129197,3056.303491127976,75858.07028111501,75859.33087404228,2.0501865481392545,3.6229742574160975,8.802923774025288,17.600596504396318,13158709.092407774,5754638080.657423,13.977622246980216,6.988811123490108,168.43786026047977,0.017462588601567745,0.25058975010560364,0
